"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001417","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001417","Inverse variance weighted",26,-0.00949510960047475,0.0158891060310937,0.550116112051599,-0.0406377574214184,0.0216475382204689,0.990549826615457,0.960176883908672,1.02188354609591
"ebi-a-GCST90001417","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001417","MR Egger",26,-0.0187439301247995,0.0239112385115176,0.440769395171935,-0.065609957607374,0.028122097357775,0.98143064489123,0.936496066231227,1.02852125648309
"ebi-a-GCST90001417","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001417","Weighted median",26,0.00664510009588855,0.0232614893671365,0.775131199281286,-0.038947419063699,0.0522376192554761,1.00666722775989,0.961801280228668,1.05362607461372
"ebi-a-GCST90001418","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001418","Inverse variance weighted",26,-0.0019586906904005,0.0117878188600292,0.868029254127382,-0.0250628156560578,0.0211454342752568,0.998043226292413,0.975248649220501,1.02137058312701
"ebi-a-GCST90001418","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001418","MR Egger",26,-0.000790212281776439,0.0138631394281219,0.955016345091265,-0.0279619655608954,0.0263815409973425,0.999210099853726,0.972425351750717,1.02673261433608
"ebi-a-GCST90001418","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001418","Weighted median",26,0.00361308225240419,0.0128691359067198,0.778897843778939,-0.0216104241247667,0.0288365886295751,1.00361961730227,0.978621408090058,1.02925638853515
"ebi-a-GCST90001419","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001419","Inverse variance weighted",19,0.0305651176912158,0.0200531447136643,0.127457331911374,-0.00873904594756632,0.0698692813299978,1.0310370266136,0.991299028522232,1.07236799357397
"ebi-a-GCST90001419","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001419","MR Egger",19,0.0480347865569255,0.0285940379271934,0.111261086209992,-0.00800952778037351,0.104079100894225,1.04920715299401,0.99202246301988,1.10968822877525
"ebi-a-GCST90001419","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001419","Weighted median",19,0.0361176623541995,0.0291751574129885,0.215731090099145,-0.0210656461752579,0.093300970883657,1.03677782903455,0.979154684699582,1.09779208900726
"ebi-a-GCST90001420","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001420","Inverse variance weighted",20,0.00439345095015162,0.0151566474524497,0.771916018683,-0.0253135780566498,0.0341004799569531,1.00440311630535,0.975004124188172,1.03468856696774
"ebi-a-GCST90001420","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001420","MR Egger",20,0.0140187324378664,0.0189623693949537,0.469261741842601,-0.0231475115762428,0.0511849764519756,1.01411745565279,0.977118336875822,1.05251756624274
