"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001408","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001408","Inverse variance weighted",28,0.0123150484817857,0.0176938332174596,0.48642385470782,-0.0223648646244351,0.0469949615880066,1.01239119093631,0.977883374902022,1.04811672822246
"ebi-a-GCST90001408","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001408","MR Egger",28,0.0244449175141412,0.0242652714576587,0.323025017031712,-0.0231150145428698,0.0720048495711522,1.0247461439876,0.977150090838977,1.07466055569401
"ebi-a-GCST90001408","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001408","Weighted median",28,0.0168205773222926,0.0223591925402466,0.451877208190959,-0.0270034400565908,0.060644594701176,1.01696283975914,0.973357893112342,1.06252122140196
"ebi-a-GCST90001409","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001409","Inverse variance weighted",22,0.01305584182616,0.0150069125881934,0.384306672330473,-0.0163577068466989,0.042469390499019,1.01314144144844,0.983775353928977,1.04338411841768
"ebi-a-GCST90001409","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001409","MR Egger",22,0.022505303418841,0.0183152763983259,0.23342000283284,-0.0133926383218778,0.0584032451595599,1.02276045827715,0.986696644038843,1.06014240682276
"ebi-a-GCST90001409","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001409","Weighted median",22,0.0141667413304243,0.0203700024078135,0.486760320965179,-0.0257584633888902,0.0540919460497388,1.01426756516282,0.97457045562799,1.05558165425652
"ebi-a-GCST90001410","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001410","Inverse variance weighted",18,0.00555253491008327,0.0370207041667413,0.880776777940278,-0.0670080452567296,0.0781131150768962,1.00556797880307,0.935187677481555,1.08124495685951
"ebi-a-GCST90001410","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001410","MR Egger",18,0.0327757988922307,0.0820018452916097,0.694665624050647,-0.127947817879324,0.193499415663786,1.03331884203983,0.879899292957781,1.21348867746591
"ebi-a-GCST90001410","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001410","Weighted median",18,0.0343511168926158,0.045559563475267,0.45085968614942,-0.0549456275189075,0.123647861304139,1.03494793064123,0.946536612098399,1.13161731458435
"ebi-a-GCST90001411","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001411","Inverse variance weighted",20,-0.0635269995175456,0.0379247971107241,0.0939188966129715,-0.137859601854565,0.0108056028194736,0.938448781294272,0.871221000972404,1.01086419419382
